epoch,accuracy,loss,mean_absolute_error,val_accuracy,val_loss,val_mean_absolute_error
36,0.0,4.9329514503479,0.5598987936973572,0.0,4.144829273223877,0.49999698996543884
37,0.0,4.879569053649902,0.5601145625114441,0.0,4.113687515258789,0.500014066696167
38,0.0,4.873561382293701,0.5638073682785034,0.0,4.081563472747803,0.5000116229057312
39,0.0,4.79728889465332,0.562152624130249,0.0,4.048785209655762,0.5000458359718323
40,0.0,4.736037254333496,0.5556620955467224,0.0,4.014955520629883,0.5000745058059692
41,0.0,4.724955081939697,0.5626183152198792,0.0,3.9797861576080322,0.5000137090682983
42,0.0,4.684980869293213,0.5612790584564209,0.0,3.9438531398773193,0.5000566244125366
43,0.0,4.690221309661865,0.5635864734649658,0.0,3.9073569774627686,0.5000159740447998
44,0.0,4.60564661026001,0.5561355948448181,0.0,3.8705639839172363,0.5000417232513428
45,0.0,4.6144514083862305,0.5611945986747742,0.0,3.833451509475708,0.5000890493392944
46,0.0,4.551772594451904,0.5626278519630432,0.0,3.796255111694336,0.5000943541526794
47,0.0,4.497473239898682,0.5618047118186951,0.0,3.7590699195861816,0.500047504901886
48,0.0,4.475824356079102,0.5638869404792786,0.0,3.7213551998138428,0.500027060508728
49,0.0,4.4179534912109375,0.561941385269165,0.0,3.685403823852539,0.5001165270805359
50,0.0,4.394948959350586,0.5648979544639587,0.0,3.649245500564575,0.5001450777053833
51,0.0,4.322871208190918,0.5577477812767029,0.0,3.613893747329712,0.5000900030136108
52,0.0,4.2969231605529785,0.561272382736206,0.0,3.581737756729126,0.5001245737075806
53,0.0,4.279226779937744,0.5615314245223999,0.0,3.5459930896759033,0.5000734925270081
54,0.0,4.245298862457275,0.5635696053504944,0.0,3.51119327545166,0.5001477003097534
55,0.0,4.184052467346191,0.5576276779174805,0.0,3.478114366531372,0.5000842809677124
56,0.0,4.1814117431640625,0.5658905506134033,0.0,3.4466497898101807,0.5001384019851685
57,0.0,4.133763790130615,0.5614955425262451,0.0,3.4149224758148193,0.5001932382583618
58,0.0,4.130297660827637,0.5637912750244141,0.0,3.3827621936798096,0.5001030564308167
59,0.0,4.077356815338135,0.5558821558952332,0.0,3.3544921875,0.5001128911972046
60,0.0,4.056670188903809,0.5633140802383423,0.0,3.323993444442749,0.500050961971283
61,0.0,4.022334575653076,0.5645833015441895,0.0,3.2914109230041504,0.5001363158226013
62,0.0,3.995330333709717,0.5681672096252441,0.0,3.262017011642456,0.49996766448020935
63,0.0,3.958245038986206,0.5669007301330566,0.0,3.2322726249694824,0.5001184940338135
64,0.0,3.9360592365264893,0.5653791427612305,0.0,3.2012016773223877,0.5002570748329163
65,0.0,3.8785159587860107,0.5655067563056946,0.0,3.172654390335083,0.5001413226127625
66,0.0,3.8694279193878174,0.5689457654953003,0.0,3.140073299407959,0.5000673532485962
67,0.0,3.822713613510132,0.5625499486923218,0.0,3.109797954559326,0.5000402927398682
68,0.0,3.7887930870056152,0.56325763463974,0.0,3.096743106842041,0.5002163052558899
69,0.0,3.7569310665130615,0.561733603477478,0.0,3.0598690509796143,0.5000860095024109
70,0.0,3.7294509410858154,0.5693992972373962,0.0,3.027560234069824,0.49989259243011475
71,0.0,3.726423740386963,0.5691971182823181,0.0,2.992872953414917,0.49998122453689575
72,0.0,3.6669228076934814,0.5657919645309448,0.0,2.9561057090759277,0.4999774098396301
73,0.0,3.6344165802001953,0.5699406862258911,0.0,2.9258811473846436,0.49999287724494934
74,0.0,3.6110880374908447,0.5680447220802307,0.0,2.8941259384155273,0.5000408291816711
75,0.0,3.5771780014038086,0.5683485269546509,0.0,2.868288516998291,0.4999697208404541
76,0.0,3.5419061183929443,0.568842887878418,0.0,2.838658094406128,0.49989739060401917
77,0.0,3.51710844039917,0.5665615200996399,0.0,2.819462537765503,0.5001789927482605
78,0.0,3.4817872047424316,0.5677923560142517,0.0,2.7885568141937256,0.5001789927482605
79,0.0,3.441558599472046,0.5649406909942627,0.0,2.7607486248016357,0.4996102452278137
80,0.0,3.44571590423584,0.5660156011581421,0.0,2.7307660579681396,0.49999821186065674
81,0.0,3.390136957168579,0.5651698708534241,0.0,2.7146694660186768,0.5000839233398438
82,0.0,3.370732307434082,0.5707919597625732,0.0,2.686368465423584,0.5002049803733826
83,0.0,3.3470914363861084,0.5693843960762024,0.0,2.652200222015381,0.5006403923034668
84,0.0,3.3162899017333984,0.5639467239379883,0.0,2.622117042541504,0.4999196231365204
85,0.0,3.3063809871673584,0.574506938457489,0.0,2.594363212585449,0.5002882480621338
86,0.0,3.282684326171875,0.5716935396194458,0.0,2.562656879425049,0.5002597570419312
87,0.0,3.2478954792022705,0.5693045854568481,0.0,2.5375680923461914,0.5000737905502319
88,0.0,3.2070226669311523,0.5689001679420471,0.0,2.5034141540527344,0.4999725818634033
89,0.0,3.183581590652466,0.5702059864997864,0.0,2.472017288208008,0.5001111626625061
90,0.0,3.1594181060791016,0.5688377022743225,0.0,2.4476304054260254,0.5000382661819458
91,0.0,3.1298534870147705,0.5708030462265015,0.0,2.418548583984375,0.49997225403785706
92,0.0,3.08919358253479,0.5683466196060181,0.0,2.3884594440460205,0.49991512298583984
93,0.0,3.075638771057129,0.5705620050430298,0.0,2.3593688011169434,0.5001460313796997
94,0.0,3.0500905513763428,0.5720434784889221,0.0,2.329070806503296,0.5001440644264221
95,0.0,3.0377957820892334,0.571793258190155,0.0,2.3010752201080322,0.4998699128627777
96,0.0,2.9854094982147217,0.5707159638404846,0.0,2.2760984897613525,0.4998534321784973
97,0.0,2.9610464572906494,0.5714452266693115,0.0,2.2522165775299072,0.5000124573707581
98,0.0,2.9342589378356934,0.5705665349960327,0.0,2.229900598526001,0.5001514554023743
99,0.0,2.912215232849121,0.5732619166374207,0.0,2.1979894638061523,0.5000353455543518
