epoch,accuracy,loss,mean_absolute_error,val_accuracy,val_loss,val_mean_absolute_error
65,0.0,5.847202301025391,0.6709384322166443,0.0,3.857968807220459,0.5001703500747681
66,0.0,5.815680027008057,0.6674482226371765,0.0,3.8381149768829346,0.4998612701892853
67,0.0,5.766218662261963,0.6686842441558838,0.0,3.8099253177642822,0.49970167875289917
68,0.0,5.752597808837891,0.6705459356307983,0.0,3.785966157913208,0.5000954270362854
69,0.0,5.6884765625,0.6672293543815613,0.0,3.761248826980591,0.49990370869636536
70,0.0,5.713218688964844,0.6692975759506226,0.0,3.7377004623413086,0.5003694295883179
71,0.0,5.661618709564209,0.6702818870544434,0.0,3.7149734497070312,0.5003920197486877
72,0.0,5.701235771179199,0.6726303100585938,0.0,3.6997005939483643,0.50040203332901
73,0.0,5.6465559005737305,0.671089768409729,0.0,3.690927743911743,0.49995696544647217
74,0.0,5.583225727081299,0.6691245436668396,0.0,3.679654121398926,0.4996427893638611
75,0.0,5.596848487854004,0.6718428134918213,0.0,3.649416923522949,0.4994809329509735
76,0.0,5.554206371307373,0.6699020266532898,0.0,3.6557810306549072,0.49914851784706116
77,0.0,5.569757461547852,0.6718238592147827,0.0,3.655402183532715,0.49900326132774353
78,0.0,5.511786937713623,0.6705626249313354,0.0,3.6363887786865234,0.49901530146598816
79,0.0,5.478829860687256,0.6691298484802246,0.0,3.610926866531372,0.4987528324127197
80,0.0,5.54082727432251,0.6730318665504456,0.0,3.5667099952697754,0.49823516607284546
81,0.0,5.452299118041992,0.6720316410064697,0.0,3.593426465988159,0.4982365369796753
82,0.0,5.499952793121338,0.6743100881576538,0.0,3.5256497859954834,0.49833670258522034
83,0.0,5.406551361083984,0.6718368530273438,0.0,3.4859442710876465,0.49907630681991577
84,0.0,5.398499488830566,0.671745777130127,0.0,3.5326993465423584,0.49848783016204834
85,0.0,5.345995903015137,0.6708256602287292,0.0,3.4773223400115967,0.49866223335266113
86,0.0,5.243188858032227,0.6645259261131287,0.0,3.508875846862793,0.4979957640171051
87,0.0,5.267708778381348,0.6690322756767273,0.0,3.4728035926818848,0.4975934624671936
88,0.0,5.292140007019043,0.670252799987793,0.0,3.531508445739746,0.4986841678619385
89,0.0,5.306478500366211,0.6716833710670471,0.0,3.446126699447632,0.49840447306632996
90,0.0,5.230369567871094,0.669669508934021,0.0,3.4521095752716064,0.49872952699661255
91,0.0,5.21235990524292,0.6704320907592773,0.0,3.3420355319976807,0.4985974133014679
92,0.0,5.222560882568359,0.6721614003181458,0.0,3.466275930404663,0.4986433684825897
93,0.0,5.1553826332092285,0.6681479811668396,0.0,3.3670766353607178,0.4986560344696045
94,0.0,5.1178717613220215,0.6680551171302795,0.0,3.4036874771118164,0.49868106842041016
95,0.0,5.118460655212402,0.668457567691803,0.0,3.349369525909424,0.4983424246311188
96,0.0,5.131943225860596,0.6699613928794861,0.0,3.4043734073638916,0.4988309144973755
97,0.0,5.099549770355225,0.6717261672019958,0.0,3.4982564449310303,0.49908459186553955
98,0.0,5.0625,0.6693093776702881,0.0,3.405940055847168,0.4991501569747925
99,0.0,5.013743877410889,0.6688044667243958,0.0,3.5025815963745117,0.4991510808467865
